ID,splitsample,right_VT,split_trials,split_video,FS1a,epistemic,epistemic_1,epistemic_4,epistemic_5,epistemic_6,epistemic_9,epistemic_10,FS2_1,FS2_2,FS2_3,FS2_4,FS2_5,FS2_6,FS2_7,FS2_8,FS2_9,FS2_10,FS2_11,FS2_12,FS2_13,FS2_14,brexdentity,NFC,NFC_1,NFC_2,NFC_3,NFC_4,NFC_5,NFC_6,NFC_7,NFC_8,CRT1,CRT2,CRT3,AOT17,AOT17_1,AOT17_2,AOT17_3,AOT17_4,AOT17_5,AOT17_6,AOT17_7,AOT17_8,AOT17_9,AOT17_10,AOT17_11,AOT17_12,AOT17_13,AOT17_14,AOT17_15,AOT17_16,AOT17_17,remain_identity_strength,remain_identity_strength_1,remain_identity_strength_4,remain_identity_strength_5,leave_identity_strength,leave_identity_strength_1,leave_identity_strength_4,leave_identity_strength_5,partisanvideo,controlvideo,partisan_brex_thermometer,t1_1,t1_2,scapegoating_leave_reaction,scapegoating_leave_sharing,scapegoating_leave_sharing_1,scapegoating_leave_click,scapegoating_leave_click_1,scapegoating_remain_reaction,scapegoating_remain_sharing,scapegoating_remain_sharing_1,scapegoating_remain_click,scapegoating_remain_click_1,scape_control_leave_reaction,scape_control_leave_sharing,scape_control_leave_sharing_1,scape_control_leave_click,scape_control_leave_click_1,scape_control_remain_reaction,scape_control_remain_sharing,scape_control_remain_sharing_1,scape_control_remain_click,scape_control_remain_click_1,adhominem_leave_reaction,adhominem_leave_sharing,adhominem_leave_sharing_1,adhominem_leave_click,adhominem_leave_click_1,adhominem_remain_reaction,adhominem_remain_sharing,adhominem_remain_sharing_1,adhominem_remain_click,adhominem_remain_click_1,adhom_control_leave_reaction,adhom_control_leave_sharing,adhom_control_leave_sharing_1,adhom_control_leave_click,adhom_control_leave_click_1,adhom_control_remain_reaction,adhom_control_remain_sharing,adhom_control_remain_sharing_1,adhom_control_remain_click,adhom_control_remain_click_1,emotional_leave_reaction,emotional_leave_sharing,emotional_leave_sharing_1,emotional_leave_click,emotional_leave_click_1,emotional_remain_reaction,emotional_remain_sharing,emotional_remain_sharing_1,emotional_remain_click,emotional_remain_click_1,emotional_control_leave_reaction,emotional_control_leave_sharing,emotional_control_leave_sharing_1,emotional_control_leave_click,emotional_control_leave_click_1,emotional_control_remain_reaction,emotional_control_remain_sharing,emotional_control_remain_sharing_1,emotional_control_remain_click,emotional_control_remain_click_1,age,profile_gender
719,3,1,2,2,1,1,1,3,5,4,5,5,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,2,3,2,7,7,3,1,4,0.05,5,47,1,3,5,1,2,1,1,1,1,2,6,1,4,6,5,2,2,3,1,3,3,3,9,999,999,999,-9,1,1,999,42,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,8,1,7,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,46,1
720,2,1,3,1,2,1,5,5,5,4,5,5,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,6,5,1,7,0.1,100,47,1,3,1,1,1,1,1,2,3,6,4,4,6,5,1,5,1,4,1,5,3,3,9,999,999,999,1,-9,1,999,20,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,1,1,6,99,9,999,9,999,1,1,1,1,1,59,2
721,1,1,1,1,4,1,4,3,4,3,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,4,4,4,3,1,5,0.1,-7,47,1,97,3,4,3,3,1,3,3,97,4,4,6,4,97,4,4,4,1,4,4,4,9,999,999,999,1,-9,1,999,5,99,9,999,9,999,8,1,4,1,5,99,9,999,9,999,8,1,5,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,40,1
722,4,1,2,2,1,1,3,4,2,1,4,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,2,3,5,3,1,5,0.05,5,47,1,2,3,1,3,3,1,2,2,1,5,4,4,4,3,3,2,4,1,4,4,4,9,999,999,999,-9,1,1,999,49,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,5,1,6,99,9,999,9,999,2,1,4,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,47,2
723,6,1,3,2,1,1,5,5,5,3,4,4,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,7,0.1,500,24,1,3,97,3,4,3,1,1,3,3,5,4,6,6,2,5,4,6,1,4,4,4,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,5,99,9,999,9,999,3,1,4,1,5,47,2
724,4,1,3,2,3,1,2,4,2,3,5,5,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,6,0.5,5,24,1,1,3,1,1,1,1,1,1,1,6,6,4,6,4,6,4,4,1,5,5,5,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,5,1,6,39,2
725,4,1,2,2,1,1,4,5,5,5,5,5,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,2,6,6,7,3,1,7,0.5,5,47,1,5,5,3,5,1,1,4,5,6,6,5,6,6,5,6,4,6,1,3,5,4,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,10,1,10,99,9,999,9,999,8,1,1,1,2,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,72,1
726,3,1,2,1,5,1,4,4,3,1,4,5,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,4,6,1,1,6,0.1,100,47,1,1,97,1,4,4,3,2,2,3,5,6,6,6,4,1,1,6,1,5,3,3,9,999,999,999,1,-9,1,999,49,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,3,1,1,1,1,99,9,999,9,999,3,1,1,1,2,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,57,2
727,6,1,1,1,5,1,2,4,4,4,4,5,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,3,2,1,5,0.1,100,47,1,3,3,4,3,3,2,1,3,3,5,5,5,5,3,5,4,5,1,2,4,4,9,999,999,999,1,-9,1,999,90,99,9,999,9,999,8,1,1,1,7,99,9,999,9,999,3,1,7,1,9,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,27,1
728,4,1,1,2,5,1,4,4,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,1,1,2,1,7,0.1,-7,24,1,1,3,1,1,3,97,1,1,97,97,5,6,4,4,3,2,2,1,1,3,3,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,40,2
729,2,1,2,2,5,1,2,3,1,1,5,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,4,3,3,3,2,1,6,0.1,5,47,1,1,2,1,1,1,2,1,2,1,6,6,5,5,2,5,4,5,1,2,3,3,9,999,999,999,-9,1,1,999,24,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,6,1,10,99,9,999,9,999,2,1,5,1,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,56,1
730,3,1,3,1,3,1,4,4,1,1,5,5,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,1,1,4,3,5,3,1,1,5,0.05,5,47,1,2,97,1,3,1,1,1,1,1,6,6,6,6,1,5,2,4,1,4,4,4,9,999,999,999,1,-9,1,999,50,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,1,1,3,99,9,999,9,999,1,1,4,1,4,45,2
731,5,1,1,2,5,1,4,4,4,5,2,4,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,1,7,0.1,100,24,1,1,97,2,3,2,3,2,2,2,4,5,5,6,4,3,3,4,1,4,4,4,9,999,999,999,-9,1,1,999,40,99,9,999,9,999,1,1,3,1,3,99,9,999,9,999,5,1,3,1,3,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,56,2
732,1,1,2,1,1,1,4,4,3,4,5,5,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,5,4,6,2,2,6,0.05,5,47,1,5,4,1,1,2,4,2,3,6,5,5,5,6,6,4,4,5,1,4,3,4,9,999,999,999,1,-9,1,999,26,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,1,1,8,99,9,999,9,999,6,1,3,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,80,1
733,6,1,2,1,2,1,3,3,4,3,5,5,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,4,4,1,1,6,0.05,5,47,1,2,97,2,1,3,1,1,3,2,5,6,5,5,3,5,97,6,1,3,3,3,9,999,999,999,1,-9,1,999,26,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,6,1,9,99,9,999,9,999,1,1,8,1,10,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,24,2
734,4,1,1,1,3,1,2,3,1,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,5,7,4,5,4,10,100,24,1,1,97,97,1,4,2,1,97,97,97,97,6,5,97,97,1,1,1,1,3,1,9,999,999,999,1,-9,1,999,49,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,5,1,5,1,4,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,25,1
735,6,1,3,2,1,1,3,4,4,2,3,3,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,6,1,1,2,6,1,1,5,0.1,100,24,1,1,1,2,2,97,1,4,1,1,5,4,4,6,97,4,2,4,1,99,99,99,9,999,999,999,-9,1,1,999,31,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,2,1,4,1,5,99,9,999,9,999,5,1,8,1,7,32,2
736,3,1,3,2,4,1,3,1,4,2,5,5,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,1,5,0.05,5,47,1,2,2,4,3,2,2,1,1,1,6,6,6,5,5,4,1,5,1,5,4,4,9,999,999,999,-9,1,1,999,100,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,2,1,2,99,9,999,9,999,1,1,4,1,6,60,1
737,3,1,3,2,5,1,4,4,4,4,4,5,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,7,0.05,100,24,1,1,1,1,1,1,2,2,5,2,5,4,5,6,6,2,1,2,1,3,4,3,9,999,999,999,-9,1,1,999,6,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,6,99,9,999,9,999,8,1,1,1,5,64,2
738,4,1,3,1,5,1,2,3,2,3,5,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,3,1,1,7,0.1,100,47,1,1,97,97,2,2,2,1,2,2,97,4,5,5,4,2,1,3,1,3,3,3,9,999,999,999,1,-9,1,999,50,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,5,62,2
739,1,1,1,1,5,1,4,4,5,5,4,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,5,5,4,3,5,0.05,100,47,1,3,1,2,2,1,1,1,5,4,6,5,5,5,5,2,2,4,1,3,4,4,9,999,999,999,1,-9,1,999,50,99,9,999,9,999,1,1,3,1,5,99,9,999,9,999,3,1,3,1,7,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,43,2
740,1,1,1,2,3,1,2,2,3,3,5,4,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,3,1,1,6,0.05,5,47,1,3,97,1,1,2,1,1,2,2,5,6,6,4,5,4,1,4,1,99,4,3,9,999,999,999,-9,1,1,999,39,99,9,999,9,999,8,1,2,1,9,99,9,999,9,999,8,1,3,1,10,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,37,2
741,6,1,3,1,4,1,4,3,5,5,5,4,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,6,7,6,5,1,1,6,0.05,100,47,1,1,97,97,97,1,1,1,5,1,6,6,5,6,97,5,5,5,1,2,4,4,9,999,999,999,1,-9,1,999,43,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,1,1,3,1,7,24,1
742,1,1,2,1,1,1,2,2,2,1,5,5,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,1,3,2,1,7,0.1,5,47,1,2,1,2,2,1,1,1,1,1,6,6,6,6,5,5,3,5,1,5,3,4,9,999,999,999,1,-9,1,999,38,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,5,1,7,99,9,999,9,999,3,1,7,1,8,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,52,1
743,5,1,1,2,5,1,3,3,3,3,5,5,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,4,5,6,3,1,7,0.05,5,47,1,3,2,3,2,2,1,1,1,1,6,6,4,5,97,5,4,3,1,99,99,99,9,999,999,999,-9,1,1,999,36,99,9,999,9,999,8,1,3,1,4,99,9,999,9,999,8,1,4,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,42,1
744,3,1,1,2,5,1,3,2,1,1,5,4,1,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,3,2,1,7,0.1,5,47,1,1,3,1,2,1,3,1,3,2,4,5,5,5,3,4,2,6,1,1,3,3,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,1,1,5,1,7,99,9,999,9,999,3,1,5,1,7,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,44,1
745,2,1,1,2,3,1,3,4,4,3,3,4,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,2,2,1,6,0.1,20,-7,1,2,4,3,4,1,2,2,97,3,3,3,2,6,3,4,3,97,1,1,1,1,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,22,2
746,6,1,2,1,5,1,2,4,1,1,5,5,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,7,5,1,2,7,0.05,5,47,1,1,3,3,3,1,1,1,1,1,6,6,6,6,3,6,2,6,1,4,4,3,9,999,999,999,1,-9,1,999,26,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,1,1,8,99,9,999,9,999,2,1,1,1,9,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,43,1
747,6,1,3,1,3,1,1,3,1,1,5,5,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,7,1,2,2,7,0.5,1,47,1,1,2,3,5,1,1,1,1,1,6,6,5,5,2,2,1,3,1,3,4,3,9,999,999,999,1,-9,1,999,67,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,2,1,7,99,9,999,9,999,8,1,2,1,2,79,1
748,2,1,3,2,5,1,3,2,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,3,4,0.5,5,47,1,97,97,1,3,2,1,1,1,1,5,6,6,6,4,3,1,6,1,5,5,5,9,999,999,999,-9,1,1,999,0,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,4,99,9,999,9,999,8,1,1,1,5,19,1
749,2,1,1,2,1,1,4,4,1,4,5,5,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,6,0.05,5,47,1,3,4,1,1,2,1,1,2,5,4,5,5,5,5,4,2,5,1,3,4,5,9,999,999,999,-9,1,1,999,39,99,9,999,9,999,5,1,4,1,6,99,9,999,9,999,5,1,4,1,6,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,70,1
750,6,1,1,2,5,1,2,4,4,4,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,4,1,1,7,0.05,5,47,1,1,1,1,1,1,1,1,1,4,5,5,5,6,4,4,1,5,1,2,3,3,9,999,999,999,-9,1,1,999,25,99,9,999,9,999,1,1,3,1,8,99,9,999,9,999,8,1,2,1,7,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,41,1
751,6,1,2,1,3,1,2,2,4,3,4,4,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,4,4,1,1,6,0.1,500,24,1,1,97,1,1,1,1,1,3,2,4,6,6,6,3,6,1,4,1,3,3,3,9,999,999,999,1,-9,1,999,6,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,33,2
752,1,1,3,2,1,1,2,3,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,3,5,0.05,5,47,1,1,97,2,3,2,1,1,97,97,5,4,5,5,4,3,1,4,1,3,3,3,9,999,999,999,-9,1,1,999,48,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,6,99,9,999,9,999,8,1,1,1,6,22,1
753,5,1,3,2,5,1,4,4,3,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,6,0.05,5,47,1,2,97,97,97,97,97,97,97,97,4,97,6,5,97,5,97,5,1,99,99,99,9,999,999,999,-9,1,1,999,997,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,22,2
754,6,1,3,1,4,1,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,6,3,6,1,5,0.1,20,36,1,6,97,5,3,3,1,1,2,1,4,4,4,6,4,4,4,2,1,2,2,2,9,999,999,999,1,-9,1,999,76,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,33,2
755,2,1,3,1,4,1,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,4,5,5,6,3,4,5,0.1,5,-7,1,3,5,3,3,3,3,3,3,3,4,4,4,3,3,3,3,6,1,3,3,3,9,999,999,999,1,-9,1,999,50,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,5,1,5,99,9,999,9,999,1,1,5,1,5,59,1
756,1,1,3,1,5,1,2,3,1,4,5,5,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,7,0.05,5,47,1,1,1,1,1,1,3,1,1,1,6,6,6,6,6,6,1,5,1,4,4,4,9,999,999,999,1,-9,1,999,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,1,1,1,1,1,49,1
757,5,1,1,1,2,1,4,4,4,4,4,4,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,4,6,2,2,6,0.05,5,47,1,3,2,2,3,97,2,97,3,4,5,5,4,5,4,5,97,6,1,99,2,99,9,999,999,999,1,-9,1,999,76,99,9,999,9,999,8,1,2,1,7,99,9,999,9,999,8,1,3,1,6,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,18,2
758,4,1,3,1,5,1,4,4,2,3,2,4,2,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,2,1,1,5,0.1,5,47,1,1,97,3,3,3,2,1,1,1,5,5,6,6,97,3,1,4,1,2,3,3,9,999,999,999,1,-9,1,999,51,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,4,1,3,99,9,999,9,999,8,1,1,1,3,36,2
759,4,1,2,2,4,1,5,3,5,5,4,4,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,4,4,5,1,1,6,0.1,1,-7,1,1,97,3,2,1,2,1,3,2,6,6,6,6,4,6,3,4,1,5,4,4,9,999,999,999,-9,1,1,999,43,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,1,1,1,1,1,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,35,2
760,4,1,1,2,2,1,5,4,5,5,5,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,7,7,4,4,7,0.1,5,47,1,4,5,4,4,6,1,1,3,3,4,6,4,5,4,6,5,6,1,3,3,3,9,999,999,999,-9,1,1,999,24,99,9,999,9,999,6,1,1,1,5,99,9,999,9,999,2,1,5,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,60,1
761,4,1,3,2,3,1,4,4,3,2,4,4,2,2,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,4,4,4,1,1,0.05,-7,24,1,97,97,97,3,97,97,97,5,2,4,2,4,97,3,97,97,4,1,3,3,3,9,999,999,999,-9,1,1,999,46,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,5,1,5,99,9,999,9,999,5,1,6,1,5,34,1
762,2,1,2,2,5,1,4,3,5,4,5,4,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,6,0.1,100,24,1,1,97,1,2,3,1,1,1,4,4,5,5,5,5,2,4,2,1,5,5,5,9,999,999,999,-9,1,1,999,50,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,1,1,4,1,9,99,9,999,9,999,1,1,2,1,9,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,45,1
763,3,1,3,2,5,1,4,2,3,1,5,5,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,3,1,1,7,0.1,5,47,1,2,5,2,1,1,4,2,2,3,6,6,4,6,97,1,1,4,1,2,3,2,9,999,999,999,-9,1,1,999,48,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,8,1,1,1,1,99,9,999,9,999,8,1,1,1,1,52,2
764,2,1,3,2,4,1,4,4,4,5,4,3,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,5,5,6,2,2,5,0.1,100,1,1,2,97,4,2,4,1,1,5,3,4,4,6,6,6,5,97,5,1,4,4,4,9,999,999,999,-9,1,1,999,75,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,3,1,1,1,4,99,9,999,9,999,5,1,5,1,8,18,2
765,5,1,1,2,2,1,3,4,5,5,5,4,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,5,5,2,5,6,0.05,5,47,1,3,4,1,1,1,2,1,3,3,5,6,4,5,2,6,1,4,1,2,4,3,9,999,999,999,-9,1,1,999,24,99,9,999,9,999,1,1,4,1,2,99,9,999,9,999,8,1,1,1,5,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,99,9,999,9,999,39,1
